source_article_id,similar_article_id,similarity_rank,similarity_score,embedding_model,pipeline_run_id
ART0447,ART0282,3,0.84581238,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0448,ART0285,1,0.86594164,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0448,ART0195,2,0.8594681,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0448,ART0203,3,0.77815968,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0449,ART0266,1,0.79677528,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0449,ART0721,2,0.78524339,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0449,ART0238,3,0.76220232,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0450,ART0038,1,0.81302512,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0450,ART0045,2,0.78521246,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0450,ART0012,3,0.75627089,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0451,ART0454,1,0.64269018,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0451,ART0630,2,0.64156318,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0451,ART0493,3,0.63438702,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0452,ART0457,1,0.77299559,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0452,ART0648,2,0.74786043,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0452,ART0261,3,0.73977959,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0453,ART0477,1,0.80809259,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0453,ART0089,2,0.80594915,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0453,ART0404,3,0.80594915,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0454,ART0047,1,0.85494775,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0454,ART0631,2,0.85494775,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0454,ART0026,3,0.81888956,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0455,ART0225,1,0.83853298,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0455,ART0269,2,0.79355586,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0455,ART0749,3,0.77926236,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0456,ART0411,1,1.00000024,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0456,ART0708,2,0.99485856,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0456,ART0583,3,0.81861603,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0457,ART0060,1,0.80704063,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0457,ART0589,2,0.79664421,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0457,ART0071,3,0.79447013,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0458,ART0065,1,0.82329375,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0458,ART0190,2,0.78331244,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0458,ART0429,3,0.77862871,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0459,ART0472,1,1.0,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0459,ART0559,2,1.0,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0459,ART0058,3,0.87978727,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0460,ART0667,1,0.83355659,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0460,ART0041,2,0.81528527,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0460,ART0569,3,0.80431509,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0461,ART0539,1,0.82717955,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0461,ART0153,2,0.82419902,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0461,ART0609,3,0.79472619,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0462,ART0511,1,0.99999976,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0462,ART0640,2,0.80079293,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0462,ART0374,3,0.78515178,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0463,ART0215,1,0.8624143,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0463,ART0420,2,0.83205277,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0463,ART0555,3,0.83205277,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0464,ART0102,1,1.00000024,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0464,ART0483,2,0.88099754,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0464,ART0520,3,0.8756941,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0465,ART0364,1,0.88065124,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0465,ART0197,2,0.85382593,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0465,ART0107,3,0.7704879,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0466,ART0362,1,0.89144593,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0466,ART0323,2,0.80467123,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0466,ART0302,3,0.79276419,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0467,ART0198,1,0.99999923,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0467,ART0309,2,0.99999923,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0467,ART0602,3,0.80918986,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0468,ART0307,1,1.00000024,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0468,ART0314,2,0.85201472,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0468,ART0426,3,0.85201472,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0469,ART0381,1,0.79184753,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0469,ART0176,2,0.76098329,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0469,ART0174,3,0.74928916,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0470,ART0166,1,0.79510438,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0470,ART0588,2,0.79510438,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0470,ART0179,3,0.77071822,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0471,ART0108,1,0.75735676,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0471,ART0076,2,0.74766827,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0471,ART0499,3,0.69343549,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0472,ART0459,1,1.0,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0472,ART0559,2,1.0,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0472,ART0058,3,0.87978727,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0473,ART0623,1,0.93131149,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0473,ART0195,2,0.91531312,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0473,ART0501,3,0.89643681,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0474,ART0580,1,0.9999997,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0474,ART0012,2,0.87205946,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0474,ART0653,3,0.87205946,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0475,ART0187,1,0.92530608,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0475,ART0658,2,0.90514672,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0475,ART0556,3,0.78968209,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0476,ART0725,1,0.84792715,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0476,ART0140,2,0.8197723,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0476,ART0226,3,0.81008917,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0477,ART0453,1,0.80809259,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0477,ART0024,2,0.78088439,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0477,ART0089,3,0.77652752,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0478,ART0050,1,0.9999997,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0478,ART0160,2,0.87597805,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0478,ART0325,3,0.8594901,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0479,ART0436,1,1.00000024,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0479,ART0016,2,0.8353461,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0479,ART0174,3,0.82415241,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0480,ART0532,1,0.81018931,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0480,ART0018,2,0.79131722,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0480,ART0411,3,0.78633767,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0481,ART0385,1,0.74476844,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0481,ART0735,2,0.73149836,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0481,ART0733,3,0.69577527,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0482,ART0031,1,0.86923009,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0482,ART0303,2,0.84275776,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0482,ART0683,3,0.8388446,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0483,ART0048,1,0.94086713,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0483,ART0487,2,0.94086713,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0483,ART0241,3,0.91738766,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0484,ART0237,1,0.76445842,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0484,ART0686,2,0.76445842,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0484,ART0715,3,0.75483948,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0485,ART0334,1,1.00000048,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0485,ART0144,2,0.79033417,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0485,ART0698,3,0.79033417,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0486,ART0328,1,0.81648499,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0486,ART0730,2,0.79639935,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0486,ART0268,3,0.76972759,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0487,ART0048,1,1.0000006,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0487,ART0483,2,0.94086713,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0487,ART0241,3,0.89666027,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0488,ART0396,1,0.81673139,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0488,ART0327,2,0.78891438,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0488,ART0483,3,0.76610649,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0489,ART0625,1,0.82387477,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0489,ART0565,2,0.78270197,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0489,ART0661,3,0.78098428,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0490,ART0023,1,0.79453123,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0490,ART0116,2,0.75296301,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0490,ART0660,3,0.71287495,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0491,ART0306,1,1.00000012,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0491,ART0126,2,0.83318388,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0491,ART0215,3,0.82043135,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0492,ART0227,1,0.83876437,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0492,ART0386,2,0.80089408,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0492,ART0438,3,0.77263337,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0493,ART0074,1,0.79863745,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0493,ART0581,2,0.73244405,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0493,ART0459,3,0.71044523,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0494,ART0109,1,1.00000036,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0494,ART0275,2,1.00000036,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0494,ART0310,3,0.81748557,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0495,ART0117,1,0.8389169,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0495,ART0272,2,0.83471924,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0495,ART0278,3,0.83101672,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0496,ART0387,1,0.90890998,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0496,ART0141,2,0.77719629,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0496,ART0193,3,0.76657128,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0497,ART0427,1,0.8347798,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0497,ART0666,2,0.81753838,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0497,ART0524,3,0.79782271,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0498,ART0644,1,0.85728896,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0498,ART0045,2,0.83300775,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0498,ART0119,3,0.81039011,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0499,ART0107,1,0.86791188,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0499,ART0599,2,0.86791188,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0499,ART0575,3,0.86644089,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0500,ART0030,1,0.85049546,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0500,ART0318,2,0.81736821,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0500,ART0592,3,0.78705472,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0501,ART0473,1,0.89643681,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0501,ART0623,2,0.86106169,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0501,ART0008,3,0.83614004,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0502,ART0254,1,0.73636955,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0502,ART0641,2,0.71431249,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0502,ART0340,3,0.66667151,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0503,ART0247,1,0.88883907,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0503,ART0596,2,0.78494656,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0503,ART0670,3,0.75819838,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0504,ART0398,1,0.99999976,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0504,ART0077,2,0.68479878,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0504,ART0094,3,0.66599596,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0505,ART0162,1,0.79938394,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0505,ART0437,2,0.79938394,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0505,ART0093,3,0.7859115,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0506,ART0345,1,0.7955144,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0506,ART0533,2,0.78547478,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0506,ART0669,3,0.77699047,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0507,ART0157,1,0.99999976,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0507,ART0250,2,0.82331592,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0507,ART0354,3,0.68100673,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0508,ART0669,1,0.8104353,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0508,ART0598,2,0.67860591,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0508,ART0702,3,0.66879278,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0509,ART0735,1,0.77933496,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0509,ART0155,2,0.76368034,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0509,ART0295,3,0.72584993,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0510,ART0600,1,0.852938,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0510,ART0704,2,0.84060466,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0510,ART0573,3,0.82816041,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0511,ART0462,1,0.99999976,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0511,ART0640,2,0.80079293,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0511,ART0374,3,0.78515178,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0512,ART0561,1,0.8870073,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0512,ART0128,2,0.88395941,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0512,ART0352,3,0.84344554,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0513,ART0401,1,0.82526541,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0513,ART0246,2,0.76180667,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0513,ART0660,3,0.73888725,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0514,ART0645,1,0.86051852,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0514,ART0312,2,0.78762424,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0514,ART0591,3,0.7466073,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0515,ART0106,1,1.00000083,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0515,ART0578,2,0.88907093,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0515,ART0709,3,0.87374789,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
